#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum,,,
AA55,1,2,430,1.05E+00,9.25E+01,3.70E+01,8.02E+00,-7.00E+01,-2.56E-01,1.01E+01,1,0,0,FF,,,
AA55,1,2,431,1.05E+00,9.30E+01,3.70E+01,8.04E+00,-7.00E+01,-2.75E-01,1.01E+01,1,1,0,FF,,,
AA55,1,2,432,1.05E+00,9.34E+01,3.70E+01,8.05E+00,-6.99E+01,-2.95E-01,1.02E+01,1,1,0,FF,,,
AA55,1,2,433,1.05E+00,9.38E+01,3.69E+01,8.06E+00,-6.99E+01,-3.15E-01,1.02E+01,1,1,0,FF,,,
AA55,1,2,434,1.06E+00,9.43E+01,3.69E+01,8.07E+00,-6.99E+01,-3.35E-01,1.02E+01,1,1,0,FF,,,
AA55,1,2,435,1.06E+00,9.47E+01,3.68E+01,8.08E+00,-6.99E+01,-3.56E-01,1.03E+01,1,1,0,FF,,,
AA55,1,2,436,1.06E+00,9.51E+01,3.68E+01,8.09E+00,-6.99E+01,-3.77E-01,1.03E+01,1,0,0,FF,,,
AA55,1,2,437,1.06E+00,9.56E+01,3.67E+01,8.10E+00,-6.99E+01,-3.98E-01,1.04E+01,1,0,0,FF,,,
AA55,1,2,438,1.07E+00,9.60E+01,3.67E+01,8.11E+00,-6.99E+01,-4.19E-01,1.04E+01,1,0,0,FF,,,
AA55,1,2,439,1.07E+00,9.64E+01,3.67E+01,8.12E+00,-6.99E+01,-4.41E-01,1.04E+01,1,0,0,FF,,,
AA55,1,2,440,1.07E+00,9.69E+01,3.66E+01,8.12E+00,-6.98E+01,-4.63E-01,1.05E+01,1,0,0,FF,,,
AA55,1,2,441,1.08E+00,9.73E+01,3.66E+01,8.13E+00,-6.98E+01,-4.85E-01,1.05E+01,1,1,0,FF,,,
AA55,1,2,442,1.08E+00,9.78E+01,3.65E+01,8.14E+00,-6.98E+01,-5.07E-01,1.05E+01,1,1,0,FF,,,
AA55,1,2,443,1.08E+00,9.82E+01,3.65E+01,8.15E+00,-6.98E+01,-5.29E-01,1.06E+01,1,1,0,FF,,,
AA55,1,2,444,1.08E+00,9.86E+01,3.64E+01,8.16E+00,-6.97E+01,-5.52E-01,1.06E+01,1,1,0,FF,,,
AA55,1,2,445,1.09E+00,9.91E+01,3.64E+01,8.17E+00,-6.97E+01,-5.75E-01,1.06E+01,1,1,0,FF,,,
AA55,1,2,446,1.09E+00,9.95E+01,3.64E+01,8.18E+00,-6.97E+01,-5.98E-01,1.07E+01,1,0,0,FF,,,
AA55,1,2,447,1.09E+00,1.00E+02,3.63E+01,8.19E+00,-6.96E+01,-6.21E-01,1.07E+01,1,0,0,FF,,,
AA55,1,2,448,1.09E+00,1.00E+02,3.63E+01,8.20E+00,-6.96E+01,-6.44E-01,1.08E+01,1,0,0,FF,,,
AA55,1,2,449,1.10E+00,1.01E+02,3.62E+01,8.20E+00,-6.95E+01,-6.68E-01,1.08E+01,1,0,0,FF,,,
AA55,1,2,450,1.10E+00,1.01E+02,3.62E+01,8.21E+00,-6.95E+01,-6.92E-01,1.08E+01,1,0,0,FF,,,
AA55,1,2,451,1.10E+00,1.02E+02,3.61E+01,8.22E+00,-6.94E+01,-7.16E-01,1.09E+01,1,0,0,FF,,,
AA55,1,2,452,1.10E+00,1.02E+02,3.61E+01,8.23E+00,-6.94E+01,-7.40E-01,1.09E+01,1,0,0,FF,,,
AA55,1,2,453,1.11E+00,1.03E+02,3.60E+01,8.23E+00,-6.93E+01,-7.64E-01,1.09E+01,1,0,0,FF,,,
AA55,1,2,454,1.11E+00,1.03E+02,3.60E+01,8.24E+00,-6.93E+01,-7.89E-01,1.10E+01,1,1,0,FF,,,
AA55,1,2,455,1.11E+00,1.04E+02,3.59E+01,8.25E+00,-6.92E+01,-8.14E-01,1.10E+01,1,1,0,FF,,,
AA55,1,2,456,1.11E+00,1.04E+02,3.59E+01,8.26E+00,-6.92E+01,-8.40E-01,1.10E+01,1,1,0,FF,,,
AA55,1,2,457,1.12E+00,1.04E+02,3.58E+01,8.26E+00,-6.91E+01,-8.66E-01,1.11E+01,1,1,0,FF,,,
AA55,1,2,458,1.12E+00,1.05E+02,3.58E+01,8.27E+00,-6.90E+01,-8.92E-01,1.11E+01,1,1,0,FF,,,
AA55,1,2,459,1.12E+00,1.05E+02,3.57E+01,8.28E+00,-6.90E+01,-9.18E-01,1.11E+01,1,0,0,FF,,,
AA55,1,2,460,1.12E+00,1.06E+02,3.57E+01,8.28E+00,-6.89E+01,-9.45E-01,1.12E+01,1,0,0,FF,,,
AA55,1,2,461,1.13E+00,1.06E+02,3.56E+01,8.29E+00,-6.88E+01,-9.72E-01,1.12E+01,1,0,0,FF,,,
AA55,1,2,462,1.13E+00,1.07E+02,3.56E+01,8.30E+00,-6.88E+01,-9.99E-01,1.12E+01,1,0,0,FF,,,
AA55,1,2,463,1.13E+00,1.07E+02,3.55E+01,8.30E+00,-6.87E+01,-1.03E+00,1.13E+01,1,0,0,FF,,,
AA55,1,2,464,1.13E+00,1.08E+02,3.55E+01,8.31E+00,-6.86E+01,-1.06E+00,1.13E+01,1,1,0,FF,,,
AA55,1,2,465,1.14E+00,1.08E+02,3.54E+01,8.31E+00,-6.86E+01,-1.08E+00,1.13E+01,1,1,0,FF,,,
AA55,1,2,466,1.14E+00,1.09E+02,3.54E+01,8.32E+00,-6.85E+01,-1.11E+00,1.14E+01,1,1,0,FF,,,
AA55,1,2,467,1.14E+00,1.09E+02,3.53E+01,8.32E+00,-6.84E+01,-1.14E+00,1.14E+01,1,1,0,FF,,,
AA55,1,2,468,1.14E+00,1.10E+02,3.53E+01,8.33E+00,-6.83E+01,-1.17E+00,1.14E+01,1,1,0,FF,,,
AA55,1,2,469,1.15E+00,1.10E+02,3.52E+01,8.33E+00,-6.82E+01,-1.20E+00,1.15E+01,1,0,0,FF,,,
AA55,1,2,470,1.15E+00,1.10E+02,3.51E+01,8.34E+00,-6.81E+01,-1.23E+00,1.15E+01,1,0,0,FF,,,
AA55,1,2,471,1.15E+00,1.11E+02,3.51E+01,8.34E+00,-6.80E+01,-1.26E+00,1.15E+01,1,0,0,FF,,,
AA55,1,2,472,1.15E+00,1.11E+02,3.50E+01,8.35E+00,-6.79E+01,-1.29E+00,1.16E+01,1,0,0,FF,,,
AA55,1,2,473,1.16E+00,1.12E+02,3.50E+01,8.35E+00,-6.78E+01,-1.32E+00,1.16E+01,1,0,0,FF,,,
AA55,1,2,474,1.16E+00,1.12E+02,3.49E+01,8.36E+00,-6.77E+01,-1.35E+00,1.16E+01,1,0,0,FF,,,
AA55,1,2,475,1.16E+00,1.13E+02,3.49E+01,8.36E+00,-6.76E+01,-1.38E+00,1.17E+01,1,0,0,FF,,,
AA55,1,2,476,1.16E+00,1.13E+02,3.48E+01,8.36E+00,-6.75E+01,-1.41E+00,1.17E+01,1,0,0,FF,,,
AA55,1,2,477,1.17E+00,1.14E+02,3.47E+01,8.37E+00,-6.74E+01,-1.44E+00,1.17E+01,1,1,0,FF,,,
AA55,1,2,478,1.17E+00,1.14E+02,3.47E+01,8.37E+00,-6.73E+01,-1.47E+00,1.18E+01,1,1,0,FF,,,
AA55,1,2,479,1.17E+00,1.15E+02,3.46E+01,8.38E+00,-6.72E+01,-1.50E+00,1.18E+01,1,1,0,FF,,,
AA55,1,2,480,1.17E+00,1.15E+02,3.46E+01,8.38E+00,-6.71E+01,-1.53E+00,1.18E+01,1,1,0,FF,,,
AA55,1,2,481,1.18E+00,1.16E+02,3.45E+01,8.38E+00,-6.70E+01,-1.56E+00,1.19E+01,1,1,0,FF,,,
AA55,1,2,482,1.18E+00,1.16E+02,3.45E+01,8.38E+00,-6.69E+01,-1.60E+00,1.19E+01,1,0,0,FF,,,
AA55,1,2,483,1.18E+00,1.17E+02,3.44E+01,8.39E+00,-6.68E+01,-1.63E+00,1.19E+01,1,0,0,FF,,,
AA55,1,2,484,1.18E+00,1.17E+02,3.43E+01,8.39E+00,-6.67E+01,-1.66E+00,1.20E+01,1,0,0,FF,,,
AA55,1,2,485,1.19E+00,1.18E+02,3.43E+01,8.39E+00,-6.65E+01,-1.69E+00,1.20E+01,1,0,0,FF,,,
AA55,1,2,486,1.19E+00,1.18E+02,3.42E+01,8.39E+00,-6.64E+01,-1.73E+00,1.20E+01,1,0,0,FF,,,
AA55,1,2,487,1.19E+00,1.19E+02,3.41E+01,8.40E+00,-6.63E+01,-1.76E+00,1.21E+01,1,1,0,FF,,,
AA55,1,2,488,1.19E+00,1.19E+02,3.41E+01,8.40E+00,-6.62E+01,-1.79E+00,1.21E+01,1,1,0,FF,,,
AA55,1,2,489,1.20E+00,1.19E+02,3.40E+01,8.40E+00,-6.61E+01,-1.83E+00,1.21E+01,1,1,0,FF,,,
AA55,1,2,490,1.20E+00,1.20E+02,3.40E+01,8.40E+00,-6.59E+01,-1.86E+00,1.22E+01,1,1,0,FF,,,
AA55,1,2,491,1.20E+00,1.20E+02,3.39E+01,8.40E+00,-6.58E+01,-1.90E+00,1.22E+01,1,1,0,FF,,,
AA55,1,2,492,1.20E+00,1.21E+02,3.38E+01,8.40E+00,-6.57E+01,-1.93E+00,1.22E+01,1,0,0,FF,,,
AA55,1,2,493,1.21E+00,1.21E+02,3.38E+01,8.40E+00,-6.56E+01,-1.97E+00,1.23E+01,1,0,0,FF,,,
AA55,1,2,494,1.21E+00,1.22E+02,3.37E+01,8.40E+00,-6.54E+01,-2.00E+00,1.23E+01,1,0,0,FF,,,
AA55,1,2,495,1.21E+00,1.22E+02,3.36E+01,8.40E+00,-6.53E+01,-2.04E+00,1.23E+01,1,0,0,FF,,,
AA55,1,2,496,1.21E+00,1.23E+02,3.36E+01,8.40E+00,-6.51E+01,-2.07E+00,1.24E+01,1,0,0,FF,,,
AA55,1,2,497,1.22E+00,1.23E+02,3.35E+01,8.40E+00,-6.50E+01,-2.11E+00,1.24E+01,1,1,0,FF,,,
AA55,1,2,498,1.22E+00,1.24E+02,3.34E+01,8.40E+00,-6.48E+01,-2.14E+00,1.24E+01,1,1,0,FF,,,
AA55,1,2,499,1.22E+00,1.24E+02,3.34E+01,8.40E+00,-6.47E+01,-2.18E+00,1.25E+01,1,1,0,FF,,,
AA55,1,2,500,1.22E+00,1.25E+02,3.33E+01,8.40E+00,-6.45E+01,-2.22E+00,1.25E+01,1,1,0,FF,,,
AA55,1,2,501,1.23E+00,1.25E+02,3.32E+01,8.40E+00,-6.43E+01,-2.25E+00,1.25E+01,1,1,0,FF,,,
AA55,1,2,502,1.23E+00,1.26E+02,3.32E+01,8.40E+00,-6.41E+01,-2.29E+00,1.26E+01,1,0,0,FF,,,
AA55,1,2,503,1.23E+00,1.26E+02,3.31E+01,8.40E+00,-6.39E+01,-2.32E+00,1.26E+01,1,0,0,FF,,,
AA55,1,2,504,1.23E+00,1.27E+02,3.30E+01,8.40E+00,-6.37E+01,-2.36E+00,1.26E+01,1,0,0,FF,,,
AA55,1,2,505,1.24E+00,1.27E+02,3.30E+01,8.40E+00,-6.35E+01,-2.40E+00,1.27E+01,1,0,0,FF,,,
AA55,1,2,506,1.24E+00,1.28E+02,3.29E+01,8.39E+00,-6.33E+01,-2.43E+00,1.27E+01,1,0,0,FF,,,
AA55,1,2,507,1.24E+00,1.28E+02,3.28E+01,8.39E+00,-6.31E+01,-2.47E+00,1.27E+01,1,0,0,FF,,,
AA55,1,2,508,1.24E+00,1.29E+02,3.27E+01,8.39E+00,-6.28E+01,-2.51E+00,1.27E+01,1,0,0,FF,,,
AA55,1,2,509,1.25E+00,1.29E+02,3.27E+01,8.39E+00,-6.26E+01,-2.54E+00,1.28E+01,1,0,0,FF,,,
AA55,1,2,510,1.25E+00,1.30E+02,3.26E+01,8.38E+00,-6.23E+01,-2.58E+00,1.28E+01,1,1,0,FF,,,
AA55,1,2,511,1.25E+00,1.30E+02,3.25E+01,8.38E+00,-6.21E+01,-2.62E+00,1.28E+01,1,1,0,FF,,,
AA55,1,2,512,1.25E+00,1.31E+02,3.25E+01,8.38E+00,-6.18E+01,-2.65E+00,1.28E+01,1,1,0,FF,,,
AA55,1,2,513,1.25E+00,1.31E+02,3.24E+01,8.37E+00,-6.16E+01,-2.69E+00,1.29E+01,1,1,0,FF,,,
AA55,1,2,514,1.26E+00,1.32E+02,3.23E+01,8.37E+00,-6.13E+01,-2.73E+00,1.29E+01,1,1,0,FF,,,
AA55,1,2,515,1.26E+00,1.32E+02,3.22E+01,8.37E+00,-6.10E+01,-2.76E+00,1.29E+01,1,0,0,FF,,,
AA55,1,2,516,1.26E+00,1.33E+02,3.22E+01,8.36E+00,-6.07E+01,-2.80E+00,1.29E+01,1,0,0,FF,,,
